pa,fp,fr,fnl,tempo,delta_p
56.81,0.89,-0.16,-0.0,329153,0.0800000000000054
56.85,0.9,-0.16,-0.0,329156,0.03999999999999915
56.83,0.9,-0.16,-0.0,329160,-0.020000000000003126
56.74,0.91,-0.16,-0.01,329164,-0.0899999999999963
56.59,0.92,-0.16,-0.01,329167,-0.14999999999999858
56.38,0.93,-0.16,-0.01,329171,-0.21000000000000085
56.12,0.94,-0.16,-0.02,329175,-0.2600000000000051
55.82,0.94,-0.17,-0.02,329178,-0.29999999999999716
55.49,0.95,-0.17,-0.02,329182,-0.3299999999999983
55.15,0.95,-0.17,-0.02,329186,-0.3400000000000034
54.79,0.95,-0.17,-0.02,329190,-0.35999999999999943
54.44,0.95,-0.17,-0.02,329193,-0.3500000000000014
54.08,0.95,-0.17,-0.02,329197,-0.35999999999999943
53.73,0.95,-0.17,-0.02,329201,-0.3500000000000014
53.39,0.95,-0.17,-0.02,329204,-0.3399999999999963
53.06,0.95,-0.17,-0.02,329208,-0.3299999999999983
52.76,0.95,-0.17,-0.02,329212,-0.30000000000000426
52.49,0.94,-0.17,-0.02,329216,-0.269999999999996
52.24,0.94,-0.17,-0.02,329219,-0.25
52.03,0.93,-0.17,-0.02,329223,-0.21000000000000085
51.87,0.92,-0.17,-0.01,329227,-0.1600000000000037
51.73,0.92,-0.16,-0.01,329230,-0.14000000000000057
51.63,0.91,-0.16,-0.01,329234,-0.09999999999999432
51.56,0.91,-0.16,-0.01,329238,-0.07000000000000028
51.52,0.9,-0.16,-0.01,329242,-0.03999999999999915
51.49,0.9,-0.16,-0.01,329245,-0.030000000000001137
51.48,0.9,-0.16,-0.01,329249,-0.010000000000005116
51.48,0.9,-0.16,-0.01,329253,0.0
51.48,0.9,-0.16,-0.0,329256,0.0
51.47,0.9,-0.16,-0.01,329260,-0.00999999999999801
51.46,0.9,-0.16,-0.01,329264,-0.00999999999999801
51.44,0.9,-0.16,-0.01,329267,-0.020000000000003126
51.41,0.9,-0.16,-0.01,329271,-0.030000000000001137
51.37,0.9,-0.16,-0.01,329275,-0.03999999999999915
51.32,0.9,-0.16,-0.01,329279,-0.04999999999999716
51.25,0.91,-0.16,-0.01,329282,-0.07000000000000028
51.18,0.91,-0.16,-0.01,329286,-0.07000000000000028
51.11,0.91,-0.16,-0.01,329290,-0.07000000000000028
51.03,0.91,-0.16,-0.01,329293,-0.0799999999999983
50.95,0.91,-0.16,-0.01,329297,-0.0799999999999983
50.87,0.91,-0.16,-0.01,329301,-0.0800000000000054
50.8,0.91,-0.16,-0.01,329305,-0.07000000000000028
50.73,0.91,-0.16,-0.01,329308,-0.07000000000000028
50.69,0.91,-0.16,-0.01,329312,-0.03999999999999915
50.66,0.9,-0.16,-0.01,329316,-0.030000000000001137
50.66,0.9,-0.16,-0.01,329319,0.0
50.68,0.9,-0.16,-0.0,329323,0.020000000000003126
50.73,0.89,-0.16,-0.0,329327,0.04999999999999716
50.8,0.89,-0.16,-0.0,329331,0.07000000000000028
50.89,0.89,-0.16,-0.0,329334,0.09000000000000341
50.98,0.88,-0.16,-0.0,329338,0.0899999999999963
51.08,0.88,-0.16,-0.0,329342,0.10000000000000142
51.18,0.88,-0.16,-0.0,329345,0.10000000000000142
51.25,0.89,-0.16,-0.0,329349,0.07000000000000028
51.31,0.89,-0.16,-0.0,329353,0.060000000000002274
51.34,0.89,-0.16,-0.0,329357,0.030000000000001137
51.34,0.9,-0.16,-0.0,329360,0.0
51.31,0.9,-0.16,-0.01,329364,-0.030000000000001137
51.25,0.9,-0.16,-0.01,329368,-0.060000000000002274
51.17,0.91,-0.16,-0.01,329371,-0.0799999999999983
51.07,0.91,-0.16,-0.01,329375,-0.10000000000000142
50.96,0.91,-0.17,-0.01,329379,-0.10999999999999943
50.84,0.92,-0.17,-0.01,329382,-0.11999999999999744
50.72,0.92,-0.17,-0.01,329386,-0.12000000000000455
50.6,0.92,-0.17,-0.01,329390,-0.11999999999999744
50.5,0.92,-0.17,-0.01,329394,-0.10000000000000142
50.4,0.91,-0.17,-0.01,329397,-0.10000000000000142
50.32,0.91,-0.16,-0.01,329401,-0.0799999999999983
50.25,0.91,-0.16,-0.01,329405,-0.07000000000000028
50.19,0.91,-0.16,-0.01,329408,-0.060000000000002274
50.15,0.9,-0.16,-0.01,329412,-0.03999999999999915
50.13,0.9,-0.16,-0.01,329416,-0.01999999999999602
50.13,0.9,-0.16,-0.01,329420,0.0
50.15,0.89,-0.16,-0.0,329423,0.01999999999999602
50.2,0.89,-0.16,-0.0,329427,0.05000000000000426
50.26,0.89,-0.16,-0.0,329431,0.05999999999999517
50.33,0.89,-0.16,-0.0,329434,0.07000000000000028
50.41,0.89,-0.16,-0.0,329438,0.0799999999999983
50.5,0.88,-0.16,-0.0,329442,0.09000000000000341
50.59,0.88,-0.16,-0.0,329445,0.09000000000000341
50.66,0.89,-0.16,-0.0,329449,0.06999999999999318
50.72,0.89,-0.16,-0.0,329453,0.060000000000002274
50.77,0.89,-0.16,-0.0,329457,0.05000000000000426
50.8,0.89,-0.16,-0.0,329460,0.02999999999999403
50.81,0.9,-0.16,-0.0,329464,0.010000000000005116
50.8,0.9,-0.16,-0.01,329468,-0.010000000000005116
50.78,0.9,-0.16,-0.01,329471,-0.01999999999999602
50.74,0.9,-0.16,-0.01,329475,-0.03999999999999915
50.7,0.91,-0.16,-0.01,329479,-0.03999999999999915
50.64,0.91,-0.16,-0.01,329483,-0.060000000000002274
50.58,0.91,-0.16,-0.01,329486,-0.060000000000002274
50.51,0.91,-0.16,-0.01,329490,-0.07000000000000028
50.45,0.91,-0.16,-0.01,329494,-0.05999999999999517
50.4,0.91,-0.16,-0.01,329497,-0.05000000000000426
50.36,0.91,-0.16,-0.01,329501,-0.03999999999999915
50.33,0.9,-0.16,-0.01,329505,-0.030000000000001137
50.3,0.9,-0.16,-0.01,329509,-0.030000000000001137
50.28,0.9,-0.16,-0.01,329512,-0.01999999999999602
50.26,0.9,-0.16,-0.01,329516,-0.020000000000003126
50.24,0.9,-0.16,-0.01,329520,-0.01999999999999602
50.23,0.9,-0.16,-0.01,329523,-0.010000000000005116
50.22,0.9,-0.16,-0.01,329527,-0.00999999999999801
50.2,0.9,-0.16,-0.01,329531,-0.01999999999999602
50.19,0.9,-0.16,-0.01,329534,-0.010000000000005116
50.18,0.9,-0.16,-0.01,329538,-0.00999999999999801
50.17,0.9,-0.16,-0.01,329542,-0.00999999999999801
50.16,0.9,-0.16,-0.01,329546,-0.010000000000005116
50.15,0.9,-0.16,-0.01,329549,-0.00999999999999801
50.14,0.9,-0.16,-0.01,329553,-0.00999999999999801
50.13,0.9,-0.16,-0.01,329557,-0.00999999999999801
50.13,0.9,-0.16,-0.01,329560,0.0
50.13,0.9,-0.16,-0.01,329564,0.0
50.15,0.9,-0.16,-0.0,329568,0.01999999999999602
50.17,0.89,-0.16,-0.0,329572,0.020000000000003126
50.2,0.89,-0.16,-0.0,329575,0.030000000000001137
50.24,0.89,-0.16,-0.0,329579,0.03999999999999915
50.28,0.89,-0.16,-0.0,329583,0.03999999999999915
50.31,0.89,-0.16,-0.0,329586,0.030000000000001137
50.34,0.89,-0.16,-0.0,329590,0.030000000000001137
50.37,0.89,-0.16,-0.0,329594,0.02999999999999403
50.38,0.9,-0.16,-0.0,329598,0.010000000000005116
50.38,0.9,-0.16,-0.0,329601,0.0
50.37,0.9,-0.16,-0.01,329605,-0.010000000000005116
50.36,0.9,-0.16,-0.01,329609,-0.00999999999999801
50.34,0.9,-0.16,-0.01,329612,-0.01999999999999602
50.31,0.9,-0.16,-0.01,329616,-0.030000000000001137
50.29,0.9,-0.16,-0.01,329620,-0.020000000000003126
50.28,0.9,-0.16,-0.01,329624,-0.00999999999999801
50.29,0.9,-0.16,-0.01,329627,0.00999999999999801
50.31,0.9,-0.16,-0.0,329631,0.020000000000003126
50.35,0.89,-0.16,-0.0,329635,0.03999999999999915
50.4,0.89,-0.16,-0.0,329638,0.04999999999999716
50.48,0.89,-0.16,-0.0,329642,0.0799999999999983
50.57,0.89,-0.16,-0.0,329646,0.09000000000000341
50.67,0.88,-0.16,-0.0,329649,0.10000000000000142
50.79,0.88,-0.16,0.0,329653,0.11999999999999744
50.9,0.88,-0.16,0.0,329657,0.10999999999999943
51.01,0.88,-0.16,0.0,329661,0.10999999999999943
51.1,0.88,-0.16,-0.0,329664,0.09000000000000341
51.17,0.89,-0.16,-0.0,329668,0.07000000000000028
51.2,0.89,-0.16,-0.0,329672,0.030000000000001137
51.21,0.9,-0.16,-0.0,329675,0.00999999999999801
51.18,0.9,-0.16,-0.01,329679,-0.030000000000001137
51.12,0.91,-0.16,-0.01,329683,-0.060000000000002274
51.04,0.91,-0.16,-0.01,329687,-0.0799999999999983
50.93,0.91,-0.17,-0.01,329690,-0.10999999999999943
50.8,0.92,-0.17,-0.01,329694,-0.13000000000000256
50.66,0.92,-0.17,-0.01,329698,-0.14000000000000057
50.51,0.92,-0.17,-0.01,329701,-0.14999999999999858
50.36,0.92,-0.17,-0.01,329705,-0.14999999999999858
50.22,0.92,-0.17,-0.01,329709,-0.14000000000000057
50.07,0.92,-0.17,-0.01,329712,-0.14999999999999858
49.94,0.92,-0.17,-0.01,329716,-0.13000000000000256
49.83,0.92,-0.17,-0.01,329720,-0.10999999999999943
49.74,0.91,-0.17,-0.01,329724,-0.0899999999999963
49.69,0.91,-0.16,-0.01,329727,-0.05000000000000426
49.66,0.9,-0.16,-0.01,329731,-0.030000000000001137
49.67,0.9,-0.16,-0.01,329735,0.010000000000005116
49.71,0.89,-0.16,-0.0,329738,0.03999999999999915
49.78,0.89,-0.16,-0.0,329742,0.07000000000000028
49.88,0.88,-0.16,-0.0,329746,0.10000000000000142
49.98,0.88,-0.16,0.0,329750,0.09999999999999432
50.11,0.88,-0.16,0.0,329753,0.13000000000000256
50.23,0.88,-0.16,0.0,329757,0.11999999999999744
50.36,0.88,-0.16,0.0,329761,0.13000000000000256
50.47,0.88,-0.16,0.0,329764,0.10999999999999943
50.56,0.88,-0.16,0.0,329768,0.09000000000000341
50.64,0.88,-0.16,-0.0,329772,0.0799999999999983
50.7,0.89,-0.16,-0.0,329775,0.060000000000002274
50.73,0.89,-0.16,-0.0,329779,0.02999999999999403
50.74,0.9,-0.16,-0.0,329783,0.010000000000005116
50.72,0.9,-0.16,-0.01,329787,-0.020000000000003126
50.68,0.9,-0.16,-0.01,329790,-0.03999999999999915
50.63,0.91,-0.16,-0.01,329794,-0.04999999999999716
50.55,0.91,-0.16,-0.01,329798,-0.0800000000000054
50.48,0.91,-0.16,-0.01,329801,-0.07000000000000028
50.41,0.91,-0.16,-0.01,329805,-0.07000000000000028
50.38,0.9,-0.16,-0.01,329809,-0.02999999999999403
50.39,0.9,-0.16,-0.01,329813,0.00999999999999801
50.47,0.89,-0.16,-0.0,329816,0.0799999999999983
50.64,0.87,-0.16,0.0,329820,0.1700000000000017
50.89,0.86,-0.15,0.01,329824,0.25
51.27,0.85,-0.15,0.01,329827,0.38000000000000256
51.75,0.83,-0.15,0.02,329831,0.4799999999999969
52.36,0.81,-0.14,0.02,329835,0.6099999999999994
53.06,0.8,-0.14,0.03,329838,0.7000000000000028
53.89,0.79,-0.14,0.03,329842,0.8299999999999983
54.8,0.79,-0.13,0.04,329846,0.9099999999999966
55.73,0.78,-0.13,0.04,329850,0.9299999999999997
56.74,0.78,-0.13,0.04,329853,1.0100000000000051
57.72,0.78,-0.13,0.04,329857,0.9799999999999969
58.73,0.78,-0.13,0.04,329861,1.009999999999998
59.68,0.79,-0.13,0.04,329864,0.9500000000000028
60.62,0.8,-0.13,0.04,329868,0.9399999999999977
61.48,0.81,-0.13,0.04,329872,0.8599999999999994
62.3,0.82,-0.14,0.03,329875,0.8200000000000003
63.05,0.83,-0.14,0.03,329879,0.75
63.7,0.83,-0.14,0.02,329883,0.6500000000000057
64.3,0.84,-0.14,0.02,329886,0.5999999999999943
64.81,0.85,-0.14,0.02,329890,0.5100000000000051
65.27,0.86,-0.14,0.02,329894,0.45999999999999375
65.67,0.87,-0.14,0.01,329898,0.4000000000000057
65.99,0.88,-0.14,0.01,329901,0.3199999999999932
66.27,0.89,-0.15,0.01,329905,0.28000000000000114
66.5,0.89,-0.15,0.01,329909,0.23000000000000398
66.69,0.9,-0.15,0.0,329912,0.18999999999999773
66.83,0.9,-0.15,0.0,329916,0.14000000000000057
66.96,0.91,-0.15,0.0,329920,0.12999999999999545
67.05,0.91,-0.15,-0.0,329923,0.09000000000000341
67.14,0.91,-0.15,-0.0,329927,0.09000000000000341
67.2,0.91,-0.15,-0.0,329931,0.060000000000002274
67.26,0.91,-0.15,-0.0,329935,0.060000000000002274
67.28,0.92,-0.15,-0.0,329938,0.01999999999999602
67.28,0.92,-0.15,-0.0,329942,0.0
67.24,0.92,-0.15,-0.01,329946,-0.04000000000000625
67.15,0.93,-0.15,-0.01,329949,-0.0899999999999892
66.98,0.93,-0.15,-0.01,329953,-0.1700000000000017
66.74,0.94,-0.16,-0.01,329957,-0.2400000000000091
66.43,0.95,-0.16,-0.02,329961,-0.30999999999998806
66.01,0.96,-0.16,-0.02,329964,-0.4200000000000017
65.5,0.97,-0.16,-0.02,329968,-0.5100000000000051
64.92,0.98,-0.17,-0.03,329972,-0.5799999999999983
64.23,0.99,-0.17,-0.03,329975,-0.6899999999999977
63.46,1.0,-0.17,-0.03,329979,-0.7700000000000031
62.64,1.01,-0.17,-0.04,329983,-0.8200000000000003
61.74,1.02,-0.18,-0.04,329987,-0.8999999999999986
60.82,1.03,-0.18,-0.04,329990,-0.9200000000000017
59.92,1.03,-0.18,-0.04,329994,-0.8999999999999986
59.0,1.03,-0.18,-0.04,329998,-0.9200000000000017
58.12,1.03,-0.18,-0.04,330001,-0.8800000000000026
57.32,1.02,-0.18,-0.04,330005,-0.7999999999999972
56.55,1.02,-0.18,-0.04,330009,-0.7700000000000031
55.84,1.01,-0.18,-0.04,330012,-0.7099999999999937
55.22,0.99,-0.18,-0.03,330016,-0.6200000000000045
54.66,0.98,-0.17,-0.03,330020,-0.5600000000000023
54.15,0.97,-0.17,-0.03,330024,-0.509999999999998
53.73,0.96,-0.17,-0.03,330027,-0.4200000000000017
53.36,0.95,-0.17,-0.02,330031,-0.36999999999999744
53.04,0.94,-0.17,-0.02,330035,-0.3200000000000003
52.78,0.93,-0.17,-0.02,330038,-0.259999999999998
52.56,0.93,-0.17,-0.02,330042,-0.21999999999999886
52.37,0.92,-0.16,-0.01,330046,-0.19000000000000483
52.22,0.92,-0.16,-0.01,330050,-0.14999999999999858
52.09,0.91,-0.16,-0.01,330053,-0.12999999999999545
51.97,0.91,-0.16,-0.01,330057,-0.12000000000000455
51.87,0.91,-0.16,-0.01,330061,-0.10000000000000142
51.78,0.91,-0.16,-0.01,330064,-0.0899999999999963
51.7,0.91,-0.16,-0.01,330068,-0.0799999999999983
51.62,0.91,-0.16,-0.01,330072,-0.0800000000000054
51.54,0.91,-0.16,-0.01,330076,-0.0799999999999983
51.45,0.91,-0.16,-0.01,330079,-0.0899999999999963
51.36,0.91,-0.16,-0.01,330083,-0.09000000000000341
51.26,0.91,-0.16,-0.01,330087,-0.10000000000000142
51.16,0.91,-0.16,-0.01,330090,-0.10000000000000142
51.05,0.91,-0.16,-0.01,330094,-0.10999999999999943
50.93,0.91,-0.17,-0.01,330098,-0.11999999999999744
50.81,0.91,-0.17,-0.01,330102,-0.11999999999999744
50.68,0.92,-0.17,-0.01,330105,-0.13000000000000256
50.57,0.91,-0.17,-0.01,330109,-0.10999999999999943
50.45,0.91,-0.17,-0.01,330113,-0.11999999999999744
50.35,0.91,-0.17,-0.01,330116,-0.10000000000000142
50.26,0.91,-0.16,-0.01,330120,-0.09000000000000341
50.18,0.91,-0.16,-0.01,330124,-0.0799999999999983
50.12,0.91,-0.16,-0.01,330127,-0.060000000000002274
50.07,0.9,-0.16,-0.01,330131,-0.04999999999999716
50.04,0.9,-0.16,-0.01,330135,-0.030000000000001137
50.02,0.9,-0.16,-0.01,330139,-0.01999999999999602
50.03,0.9,-0.16,-0.01,330142,0.00999999999999801
50.06,0.89,-0.16,-0.0,330146,0.030000000000001137
50.1,0.89,-0.16,-0.0,330150,0.03999999999999915
50.16,0.89,-0.16,-0.0,330153,0.05999999999999517
50.24,0.89,-0.16,-0.0,330157,0.0800000000000054
50.32,0.88,-0.16,-0.0,330161,0.0799999999999983
50.39,0.88,-0.16,-0.0,330165,0.07000000000000028
50.47,0.89,-0.16,-0.0,330168,0.0799999999999983
50.54,0.89,-0.16,-0.0,330172,0.07000000000000028
50.6,0.89,-0.16,-0.0,330176,0.060000000000002274
50.65,0.89,-0.16,-0.0,330179,0.04999999999999716
50.68,0.89,-0.16,-0.0,330183,0.030000000000001137
50.71,0.89,-0.16,-0.0,330187,0.030000000000001137
50.72,0.9,-0.16,-0.0,330191,0.00999999999999801
50.73,0.9,-0.16,-0.0,330194,0.00999999999999801
50.72,0.9,-0.16,-0.01,330198,-0.00999999999999801
50.7,0.9,-0.16,-0.01,330202,-0.01999999999999602
50.67,0.9,-0.16,-0.01,330205,-0.030000000000001137
50.64,0.9,-0.16,-0.01,330209,-0.030000000000001137
50.59,0.91,-0.16,-0.01,330213,-0.04999999999999716
50.54,0.91,-0.16,-0.01,330216,-0.05000000000000426
50.48,0.91,-0.16,-0.01,330220,-0.060000000000002274
50.42,0.91,-0.16,-0.01,330224,-0.05999999999999517
50.38,0.91,-0.16,-0.01,330228,-0.03999999999999915
50.33,0.9,-0.16,-0.01,330231,-0.05000000000000426
50.31,0.9,-0.16,-0.01,330235,-0.01999999999999602
50.3,0.9,-0.16,-0.01,330239,-0.010000000000005116
50.31,0.9,-0.16,-0.01,330242,0.010000000000005116
50.35,0.89,-0.16,-0.0,330246,0.03999999999999915
50.39,0.89,-0.16,-0.0,330250,0.03999999999999915
50.46,0.89,-0.16,-0.0,330254,0.07000000000000028
50.53,0.89,-0.16,-0.0,330257,0.07000000000000028
50.6,0.89,-0.16,-0.0,330261,0.07000000000000028
50.67,0.89,-0.16,-0.0,330265,0.07000000000000028
50.74,0.89,-0.16,-0.0,330268,0.07000000000000028
50.81,0.89,-0.16,-0.0,330272,0.07000000000000028
50.87,0.89,-0.16,-0.0,330276,0.05999999999999517
50.92,0.89,-0.16,-0.0,330280,0.05000000000000426
50.97,0.89,-0.16,-0.0,330283,0.04999999999999716
51.01,0.89,-0.16,-0.0,330287,0.03999999999999915
51.03,0.89,-0.16,-0.0,330291,0.020000000000003126
51.03,0.9,-0.16,-0.0,330294,0.0
51.01,0.9,-0.16,-0.01,330298,-0.020000000000003126
50.96,0.9,-0.16,-0.01,330302,-0.04999999999999716
50.88,0.91,-0.16,-0.01,330305,-0.0799999999999983
50.78,0.91,-0.16,-0.01,330309,-0.10000000000000142
50.66,0.92,-0.17,-0.01,330313,-0.12000000000000455
50.53,0.92,-0.17,-0.01,330317,-0.12999999999999545
50.39,0.92,-0.17,-0.01,330320,-0.14000000000000057
50.25,0.92,-0.17,-0.01,330324,-0.14000000000000057
50.13,0.92,-0.17,-0.01,330328,-0.11999999999999744
50.02,0.92,-0.17,-0.01,330331,-0.10999999999999943
49.94,0.91,-0.16,-0.01,330335,-0.0800000000000054
49.89,0.91,-0.16,-0.01,330339,-0.04999999999999716
49.88,0.9,-0.16,-0.01,330343,-0.00999999999999801
49.9,0.9,-0.16,-0.0,330346,0.01999999999999602
49.96,0.89,-0.16,-0.0,330350,0.060000000000002274
50.05,0.88,-0.16,-0.0,330354,0.0899999999999963
50.15,0.88,-0.16,0.0,330357,0.10000000000000142
50.28,0.88,-0.16,0.0,330361,0.13000000000000256
50.4,0.88,-0.16,0.0,330365,0.11999999999999744
50.53,0.88,-0.16,0.0,330369,0.13000000000000256
50.64,0.88,-0.16,0.0,330372,0.10999999999999943
50.73,0.88,-0.16,0.0,330376,0.0899999999999963
50.8,0.89,-0.16,-0.0,330380,0.07000000000000028
50.84,0.89,-0.16,-0.0,330383,0.04000000000000625
50.85,0.89,-0.16,-0.0,330387,0.00999999999999801
50.83,0.9,-0.16,-0.01,330391,-0.020000000000003126
50.79,0.9,-0.16,-0.01,330394,-0.03999999999999915
50.73,0.91,-0.16,-0.01,330398,-0.060000000000002274
50.65,0.91,-0.16,-0.01,330402,-0.0799999999999983
50.56,0.91,-0.16,-0.01,330406,-0.0899999999999963
50.47,0.91,-0.17,-0.01,330409,-0.09000000000000341
50.37,0.91,-0.17,-0.01,330413,-0.10000000000000142
50.28,0.91,-0.17,-0.01,330417,-0.0899999999999963
50.19,0.91,-0.17,-0.01,330420,-0.09000000000000341
50.12,0.91,-0.16,-0.01,330424,-0.07000000000000028
50.06,0.91,-0.16,-0.01,330428,-0.05999999999999517
50.02,0.91,-0.16,-0.01,330432,-0.03999999999999915
50.0,0.9,-0.16,-0.01,330435,-0.020000000000003126
49.99,0.9,-0.16,-0.01,330439,-0.00999999999999801
50.01,0.9,-0.16,-0.0,330443,0.01999999999999602
50.04,0.89,-0.16,-0.0,330446,0.030000000000001137
50.08,0.89,-0.16,-0.0,330450,0.03999999999999915
50.13,0.89,-0.16,-0.0,330454,0.05000000000000426
50.18,0.89,-0.16,-0.0,330457,0.04999999999999716
50.22,0.89,-0.16,-0.0,330461,0.03999999999999915
50.25,0.89,-0.16,-0.0,330465,0.030000000000001137
50.27,0.89,-0.16,-0.0,330469,0.020000000000003126
50.28,0.89,-0.16,-0.0,330472,0.00999999999999801
50.27,0.9,-0.16,-0.01,330476,-0.00999999999999801
50.24,0.9,-0.16,-0.01,330480,-0.030000000000001137
50.21,0.9,-0.16,-0.01,330483,-0.030000000000001137
50.16,0.9,-0.16,-0.01,330487,-0.05000000000000426
50.11,0.9,-0.16,-0.01,330491,-0.04999999999999716
50.05,0.91,-0.16,-0.01,330495,-0.060000000000002274
49.99,0.91,-0.16,-0.01,330498,-0.05999999999999517
49.94,0.91,-0.16,-0.01,330502,-0.05000000000000426
49.88,0.91,-0.16,-0.01,330506,-0.05999999999999517
49.83,0.91,-0.16,-0.01,330509,-0.05000000000000426
49.78,0.9,-0.16,-0.01,330513,-0.04999999999999716
49.74,0.9,-0.16,-0.01,330517,-0.03999999999999915
49.7,0.9,-0.16,-0.01,330521,-0.03999999999999915
49.67,0.9,-0.16,-0.01,330524,-0.030000000000001137
49.65,0.9,-0.16,-0.01,330528,-0.020000000000003126
49.63,0.9,-0.16,-0.01,330532,-0.01999999999999602
49.63,0.9,-0.16,-0.01,330535,0.0
49.63,0.9,-0.16,-0.01,330539,0.0
49.65,0.89,-0.16,-0.0,330543,0.01999999999999602
49.68,0.89,-0.16,-0.0,330546,0.030000000000001137
49.72,0.89,-0.16,-0.0,330550,0.03999999999999915
49.77,0.89,-0.16,-0.0,330554,0.05000000000000426
49.83,0.89,-0.16,-0.0,330558,0.05999999999999517
49.91,0.89,-0.16,-0.0,330561,0.0799999999999983
49.98,0.89,-0.16,-0.0,330565,0.07000000000000028
50.06,0.89,-0.16,-0.0,330569,0.0800000000000054
50.13,0.89,-0.16,-0.0,330572,0.07000000000000028
50.2,0.89,-0.16,-0.0,330576,0.07000000000000028
50.27,0.89,-0.16,-0.0,330580,0.07000000000000028
50.34,0.89,-0.16,-0.0,330584,0.07000000000000028
50.4,0.89,-0.16,-0.0,330587,0.05999999999999517
50.45,0.89,-0.16,-0.0,330591,0.05000000000000426
50.5,0.89,-0.16,-0.0,330595,0.04999999999999716
50.53,0.89,-0.16,-0.0,330598,0.030000000000001137
50.55,0.89,-0.16,-0.0,330602,0.01999999999999602
50.54,0.9,-0.16,-0.01,330606,-0.00999999999999801
50.52,0.9,-0.16,-0.01,330610,-0.01999999999999602
50.49,0.9,-0.16,-0.01,330613,-0.030000000000001137
50.44,0.9,-0.16,-0.01,330617,-0.05000000000000426
50.38,0.91,-0.16,-0.01,330621,-0.05999999999999517
50.31,0.91,-0.16,-0.01,330624,-0.07000000000000028
50.24,0.91,-0.16,-0.01,330628,-0.07000000000000028
50.16,0.91,-0.17,-0.01,330632,-0.0800000000000054
50.09,0.91,-0.17,-0.01,330636,-0.06999999999999318
50.02,0.91,-0.16,-0.01,330639,-0.07000000000000028
49.96,0.91,-0.16,-0.01,330643,-0.060000000000002274
49.92,0.9,-0.16,-0.01,330647,-0.03999999999999915
49.9,0.9,-0.16,-0.01,330650,-0.020000000000003126
49.9,0.9,-0.16,-0.01,330654,0.0
49.92,0.89,-0.16,-0.0,330658,0.020000000000003126
49.97,0.89,-0.16,-0.0,330661,0.04999999999999716
50.04,0.89,-0.16,-0.0,330665,0.07000000000000028
50.12,0.89,-0.16,-0.0,330669,0.0799999999999983
50.22,0.88,-0.16,-0.0,330673,0.10000000000000142
50.32,0.88,-0.16,-0.0,330676,0.10000000000000142
50.42,0.88,-0.16,0.0,330680,0.10000000000000142
50.52,0.88,-0.16,0.0,330684,0.10000000000000142
50.61,0.88,-0.16,-0.0,330687,0.0899999999999963
50.68,0.89,-0.16,-0.0,330691,0.07000000000000028
50.74,0.89,-0.16,-0.0,330695,0.060000000000002274
50.78,0.89,-0.16,-0.0,330699,0.03999999999999915
50.81,0.89,-0.16,-0.0,330702,0.030000000000001137
50.81,0.9,-0.16,-0.0,330706,0.0
50.79,0.9,-0.16,-0.01,330710,-0.020000000000003126
50.76,0.9,-0.16,-0.01,330713,-0.030000000000001137
50.71,0.9,-0.16,-0.01,330717,-0.04999999999999716
50.66,0.91,-0.16,-0.01,330721,-0.05000000000000426
50.59,0.91,-0.16,-0.01,330724,-0.06999999999999318
50.53,0.91,-0.16,-0.01,330728,-0.060000000000002274
50.47,0.91,-0.16,-0.01,330732,-0.060000000000002274
50.42,0.91,-0.16,-0.01,330736,-0.04999999999999716
50.38,0.9,-0.16,-0.01,330739,-0.03999999999999915
50.37,0.9,-0.16,-0.01,330743,-0.010000000000005116
50.38,0.9,-0.16,-0.01,330747,0.010000000000005116
50.42,0.89,-0.16,-0.0,330750,0.03999999999999915
50.48,0.89,-0.16,-0.0,330754,0.05999999999999517
50.56,0.89,-0.16,-0.0,330758,0.0800000000000054
50.65,0.88,-0.16,-0.0,330762,0.0899999999999963
50.74,0.88,-0.16,-0.0,330765,0.09000000000000341
50.84,0.88,-0.16,-0.0,330769,0.10000000000000142
50.91,0.89,-0.16,-0.0,330773,0.06999999999999318
50.96,0.89,-0.16,-0.0,330776,0.05000000000000426
50.99,0.89,-0.16,-0.0,330780,0.030000000000001137
50.99,0.9,-0.16,-0.0,330784,0.0
50.97,0.9,-0.16,-0.01,330788,-0.020000000000003126
50.92,0.9,-0.16,-0.01,330791,-0.04999999999999716
50.85,0.91,-0.16,-0.01,330795,-0.07000000000000028
50.76,0.91,-0.16,-0.01,330799,-0.09000000000000341
50.66,0.91,-0.17,-0.01,330802,-0.10000000000000142
50.54,0.91,-0.17,-0.01,330806,-0.11999999999999744
50.4,0.92,-0.17,-0.01,330810,-0.14000000000000057
50.2,0.92,-0.17,-0.02,330814,-0.19999999999999574
49.92,0.92,-0.17,-0.02,330817,-0.28000000000000114
49.52,0.93,-0.17,-0.03,330821,-0.3999999999999986
48.95,0.93,-0.17,-0.03,330825,-0.5700000000000003
48.21,0.94,-0.17,-0.04,330828,-0.740000000000002
47.31,0.95,-0.18,-0.05,330832,-0.8999999999999986
